,name,album,artist,release date,length,popularity,lyrics
56,Jambalaya (On The Bayou),The Complete Hank Williams,Hank Williams,1998-09-22,172133,57,"

[Verse 1]
Goodbye Joe me gotta go me oh my oh
Me gotta go pole the pirogue down the bayou
My Yvonne the sweetest one me oh my oh
Son of me gun we'll have big fun on the bayou
Jambalaya and a crawfish pie on a filé gumbo
'Cause tonight I'm gonna see my ma cher amio
Pick guitar, filled fruit jar and be gay-o
Son of me gun we'll have big fun on the bayou

[Verse 2]
Thibodaux Fontaineaux the place is buzzin'
Kinfolk come to see Yvonne by the dozen
Dressed in style, go hog wild, oh me oh my oh
Son of me gun we'll have big fun on the bayou
Settle down far from town get me a pirogue
And I'll catch all the fish in the bayou

[Chorus]
Jambalaya and a crawfish pie on a filé gumbo
'Cause tonight I'm gonna see my ma cher amio
Pick guitar, filled fruit jar and be gay-o
Son of me gun we'll have big fun on the bayou
Jambalaya and a crawfish pie on a filé gumbo
'Cause tonight I'm gonna see my ma cher amio
Pick guitar, filled fruit jar and be gay-o
Son of me gun we'll have big fun on the bayou
Son of me gun we'll have big fun on the bayou

[Verse 3]
Later on, swap my mon, get me a pirogue
And I'll catch all the fish on the bayou
Swap my mon, to buy Yvonne what she need-oh
Son of a gun we'll have big fun on the bayou
Jambalaya and a crawfish pie...

"
57,Banana Boat (Day-O),Calypso,Harry Belafonte,1956,183133,63,"

Harry Belafonte
Miscellaneous
Banana boat
Day-o, day-ay-ay-o
Daylight come and me wan' go home
Day-o, day-ay-ay-o
Daylight come and me wan' go home
Work all night on a drink of rum
Daylight come and me wan' go home
Stack banana till de morning come
Daylight come and me wan' go home
Day-o, day-ay-ay-o
Daylight come and me wan' go home
Day-o, day-ay-ay-o
Daylight come and me wan' go home
Come, Mister tally man, tally me banana
Daylight come and me wan' go home
Come, Mister tally man, tally me banana
Daylight come and me wan' go home
Day-o, day-ay-ay-o
Daylight come and me wan' go home
Day-o, day-ay-ay-o
Daylight come and me wan' go home
Lift six foot, seven foot, eight foot bunch
Daylight come and me wan' go home
Lift six foot, seven foot, eight foot bunch
Daylight come and me wan' go home
Beautiful bunch of ripe banana
Daylight come and me wan' go home
Hide the deadly black tarantula
Daylight come and me wan' go home
Lift six foot, seven foot, eight foot bunch
Daylight come and me wan' go home
Six foot, seven foot, eight foot bunch
Daylight come and me wan' go home
Day, me say day-ay-ay-o
Daylight come and me wan' go home
Day, me say day, me say day, me say day

"
58,Rebel Rouser,The Best Of Duane Eddy,Duane Eddy,1965-11-24,153533,50,"

[Instrumental]

"
59,It's Only Make Believe - Single Version,It's Only Make Believe/The MGM Years,Conway Twitty,2008-01-01,132106,0,"

People see us everywhere
They think you really care
But myself, I can't deceive
I know it's only make believe

My one and only prayer
Is that someday you'll care
My hopes, my dreams come true
My one and only you

No one will ever know
How much I love you so
My only prayer will be
Someday you'll care for me
But it's only make believe

My hopes, my dreams come true
My life I'd give for you
My heart, a wedding ring
My all, my everything

My heart I can't control
You rule my very soul
My only prayer will be
Someday you'll care for me
But it's only make believe

My one and only prayer
Is that some day you'll care
My hopes, my dreams come true
My one and only you

No one will ever know
How much I love you so
My prayers, my hopes, my schemes
You are my every dream
But it's only make believe (make believe)

"
60,Stupid Cupid,Rock N' Roll Legends (International Version),Connie Francis,2008-01-01,134211,0,"

Stupid cupid
You're a real mean guy
I'd like to clip your wings
So you can't fly
I'm in love
And it's a crying shame
And I know that you're the one to blame

Hey, hey
Set me free
Stupid cupid
Stop picking on me

I can't do my homework
And I can't think straight
I meet him every morning
'Bout a half past eight
I'm acting like a lovesick fool
You've even got me carrying his books to school

Hey, hey
Set me free
Stupid cupid
Stop picking on me

You mixed me up
But good
Right from the very start
Hey, go play Robin Hood with somebody else's heart

You've got me jumping
Like a crazy clown
And I don't feature what you're putting down
Since I kissed his loving lips of wine
The thing that bothers me is that I like it fine

Hey, hey
Set me free
Stupid cupid
Stop picking on me

You've got me jumping like a crazy clown
And I don't feature what you're putting down
Since I kissed his loving lips of wine
The thing that bothers me is that I like it fine

Hey, hey
Set me free
Stupid cupid
Stop picking on me

Hey, hey
Set me free
Stupid cupid
Stop picking on me
(Stupid cupid)
(Stupid cupid)
(Stupid cupid)

"
61,Somethin' Else,The Very Best Of Eddie Cochran,Eddie Cochran,2005-01-01,125906,40,"

A look a-there, here she comes
There comes that girl again
Wanted to date her since I don't know when
But she don't notice me when I pass
She goes with all the guys from outa my class
But that can't stop me from a-thinkin' to myself
She's sure fine lookin' man, she's something else

Hey, look a-there, across the street
There's a car made just for me
To own that car would be a luxery
But right now I can't afford the gas
A brand new convertible is outa my class
But that can't stop me from athinkin' to myself
That car's fine lookin' man, it's something else

Hey, look ahere, just wait and see
Worked hard and saved my dough
I'll buy that car that I been wanting so
Get me that girl and we'll go ridin' around
We'll look real sharp with the flight top down
I keep right on a-dreamin' and a-thinkin' to myself
When it all comes true man, wow, that's something else

Look a-there, what's all this
Never thought I'd do this before
But here I am a-knockin' on her door
My car's out front and it's all mine
Just a forty-one ford, not a fifty-nine
I got that girl an' I'm a-thinkin' to myself
She's sure fine lookin' man, wow, she's something else

"
62,Jailhouse Rock,Elvis' Golden Records,Elvis Presley,1958-03-21,146480,68,"

[Verse 1]
The warden threw a party in the county jail
The prison band was there and they began to wail
The band was jumping and the joint began to swing
You shoulda heard those knocked out jailbirds sing

[Chorus]
Let's rock, everybody, let's rock
Everybody in the whole cell block
Was dancing to the Jailhouse Rock

[Verse 2]
Spider Murphy played the tenor saxophone
Little Joey blowing on the slide trombone
The drummer boy from Illinois went crash, boom, bang
The whole rhythm section was the Purple Gang

[Chorus]
Let's rock, everybody, let's rock
Everybody in the whole cell block
Was dancing to the Jailhouse Rock

[Verse 3]
Number forty-seven said to number three
""You the cutest jailbird I ever did see
I sure would be delighted with your company
Come on and do the Jailhouse Rock with me""

[Chorus]
Let's rock, everybody, let's rock
Everybody in the whole cell block
Was dancing to the Jailhouse Rock
Rock, rock, rock

{Guitar Solo}

[Verse 4]
Sad sack was sitting on a block of stone
Way over in the corner weeping all alone
The warden said, ""Hey, buddy, don't you be no square
You can't find a partner, use a wooden chair""

[Chorus]
Let's rock, everybody, let's rock
Everybody in the whole cell block
Was dancing to the Jailhouse Rock

[Verse 5]
Shifty Henry said to Bugs, ""For Heaven's sake
No one's looking, now's our chance to make a break""
Bugsy turned to Shifty and he said, ""Nix nix
I wanna stick around a while and get my kicks.""

[Chorus]
Let's rock, everybody, let's rock
Everybody in the whole cell block
Was dancing to the Jailhouse Rock

[Outro]
Dancing to the Jailhouse Rock
Dancing to the Jailhouse Rock
Dancing to the Jailhouse Rock
Dancing to the Jailhouse Rock

"
63,Come Softly To Me,Come Softly To Me: The Very Best Of The Fleetwoods,The Fleetwoods,1993-01-01,144933,55,"

Doo dooby doo
Dum dum, dum doo dum, dooby doo
Dum dum, dum doo dum, dooby doo
Dum dum, dum doo dum, dooby doo
Dum dum, dum doo dum, dooby doo

(Come softly, darling) Dum dum, dum doo dum, dooby doo
(Come softly, darling) Dum dum, dum doo dum, dooby doo
(Come softly, darling) Dum dum, dum doo dum, dooby doo
(Come softly, darling) Dum dum, dum doo dum, dooby doo

(Come softly, darling) Dum dum, dum doo dum, dooby doo
(Come to me, stay) Dum dum, dum doo dum, dooby doo
(You're my obsession) Dum dum, dum doo dum, dooby doo
(Forever and a day) Dum dum, dum doo dum, dooby doo

I want, want you to know, dooby do
I love, I love you so, doby do
Please hold, hold me so tight, dooby do
All through, all through the night, dooby do

(I speak softly, darling) Dum dum, dum doo dum, dooby doo
(Hear what I say) Dum dum, dum doo dum, dooby doo
(I love you always) Dum dum, dum doo dum, dooby doo
(Always, always) Dum dum, dum doo dum, dooby doo

I've waited, waited so long, dooby do
For your kisses and your love, dooby do
Please come, come to me, dooby do
From up, from up above, dooby do

(Come softly, darling) I want, want you to know, dooby do
(Come softly, darling) I love, I love you so, dooby do
(Come softly) I need, Ineed you so much, dooby do
(Come softly) Want to feel your warm, warm touch, dooby do

Dum dum, dum doo dum, dooby doo
Dum dum, dum doo dum, dooby doo
Dum dum, dum doo dum, dooby doo
Dum dum, dum doo dum, dooby doo

Dum dum, dum doo dum, dooby doo
Dum dum, dum doo dum, dooby doo
Dum dum, dum doo dum, dooby doo

"
64,They Can't Take That Away From Me,The Complete Ella And Louis On Verve,Ella Fitzgerald,1997-05-20,280000,60,"

The way you wear your hat
The way you sip your tea
The memory of all that
No they can't take that away from me
The way your smile just beams
The way you sing off key
The way you haunt my dreams
No, no they can't take that away from me

We may never never meet again, on that bumpy road to love
Still I'll always, always keep the memory of

The way you hold your knife
The way we danced till three
The way you changed my life
No, no they can't take that away from me
No, they can't take that away from me

The way you wear your hat
The way you sip your tea
The memory of all that
No they can't take that away from me
The way your smile just beams
The way you sing off key
The way you haunt my dreams
No, no they can't take that away from me

We may never never meet again, on that bumpy road to love
Still I'll always, always keep the memory of

The way you hold your knife
The way we danced till three
The way you changed my life
No, no they can't take that away from me
No, they can't take that away from me

[Instrumental]

We may never never meet again, on that bumpy road to love
Still I'll always, always keep the memory of

The way you hold your knife
The way we danced till three
The way you changed my life
No, no they can't take that away from me
No, they can't take that away from me
No, they can't take that away from me

"
65,"Hallelujah, I Love Her So","Ray Charles (aka: Hallelujah, I Love Her So)",Ray Charles,1957-01-01,155506,61,"

Let me tell you about a girl I know
She is my baby and she live next door
Every morning 'fore the sun comes up
She bring my coffee in my favorite cup
That's why I know, yes, I know
Hallelujah, I just love her so

When I'm in trouble and I have no friends
I know she'll go with me until the end
Everybody asks me how I know
I smile at them and say she told me so
That's why I know, oh, I know
Hallelujah, I just love her so

Now if I call her on the telephone
And tell her that I'm all alone
By the time I count from one to four
I hear her on my door

In the evening when the sun goes down
When there is nobody else around
She kisses me and she hold me tight
And tell me ""Daddy, everything's all right""
That's why I know, yes, I know
Hallelujah, I just love her so

Now if I call her on the telephone
And tell her that I'm all alone
By the time I count from one to four
I hear her on my door

In the evening when the sun goes down
When there is nobody else around
She kisses me and she hold me tight
And tell me ""Daddy, everything's all right""
That's why I know, yes, I know
Hallelujah, I just love her so

Oh, hallelujah
Don't you know I just love her so
She's my little woman waiting across town
Baby, I'm a little fool for you girl

"
66,Mannish Boy,King Of The Electric Blues,Muddy Waters,1977,321133,62,"

Ooooooh, yeah
Ooh, yeah
Everything's gonna be alright this morning
Ooh yeah
Whoo!

Now when I was a young boy
At the age of five
My mother said I was gonna be
The greatest man alive
But now I'm a man
I'm past twenty-one
I want you to believe me baby
I had lot's of fun

I'm a man
I spell M
A child
N
That represents ""man""
No B
O child
Y
That means ""mannish boy""

I'm a man!
I'm a full grown man
I'm a man!
I'm a natural born lover's man
I'm a man!
I'm a rollin' stone
I'm a man
I'm a hoochie coochie man

Sittin' on the outside
Just me and my mate
You know I'm made the moon honey
Come up two hours late

I'm a man
I spell M
A child
N
That represents ""man""
No B
O child
Y
That means ""mannish boy""

I'm a man
I'm a full grown man
Man!
I'm a natural born lover's man
Man!
I'm a rollin' stone
Man, I'm a natural born lover's man
I'm a man
I'm a hoochie coochie man

Yeah, yeah, Yeah yeah yeah

The line I shoot
And will never miss
When I make love to a girl
She can't resist
I think I go down
To old Kansas too
I'm gonna bring back to second cousin
That's little Johnny Cocheroo
All you little girls
Sittin' out at that line
I can make love to you, honey
In five minutes time

Ain't that a man?
I spell M
A child
N
That represents man
No B
O child
Y
That means ""mannish boy""

Man!
I'm a full grown man
Man!
I'm a natural born lover's man
Man!
I'm a rollin' stone
I'm a man
I'm a hoochie coochie man

Well, well, well, well..
Hurry
Hurry!

"
67,Be-Bop-A-Lula,The Rock N' Roll Collection,Gene Vincent,1996-01-01,157206,43,"

[Chorus]
Well be-bop-a-lula, she's my baby
Be-bop-a-lula, I don't mean maybe
Be-bop-a-lula, she's my baby
Be-bop-a-lula, I don't mean maybe
Be-bop-a-lula, she's my baby doll
My baby doll, my baby doll

[Verse 1]
Well she's the girl in the red blue jeans
She's the queen of all the teens
She's the woman that I know
She's the woman that loves me so

[Chorus]
Say, be-bop-a-lula, she's my baby
Be-bop-a-lula, I don't mean maybe
Be-bop-a-lula, she's my baby doll
My baby doll, my baby doll
Let's rock!

[Guitar Solo]

[Verse 2]
Well she's the woman that's got that beat
She's the woman with the flying feet
She's the one that walks around the store
She's the one that gives more, more, more, more

[Chorus]
Be-bop-a-lula, she's my baby
Be-bop-a-lula, I don't mean maybe
Be-bop-a-lula, she's my baby doll
My baby doll, my baby doll
Let's rock again now!

[Guitar Solo]

[Chorus]
Well, be-bop-a-lula, she's my baby
Be-bop-a-lula, I don't mean maybe
Well, be-bop-a-lula, she's my baby
Be-bop-a-lula, I don't mean maybe
Be-bop-a-lula, she's my baby doll
My baby doll, my baby doll

"
68,Fever,The Capitol Years,Peggy Lee,1988-01-01,201333,58,"

Never know how much I love you
Never know how much I care
When you put your arms around me
I get a fever that's so hard to bear
You give me fever when you kiss me
Fever when you hold me tight
Fever in the morning
Fever all through the night

Sun lights up the daytime
Moon lights up the night
I light up when you call my name
And you know I'm going to treat you right
You give me fever when you kiss me
Fever when you hold me tight
Fever in the morning
Fever all through the night

Everybody's got the fever
That is something you all know
Fever isn't such a new thing
Fever started long ago

Romeo loved Juliet
Juliet she felt the same
When he put his arms around her he said
Julie Baby, you're my flame
Thou giveth fever
When we kisseth
Fever with thy flaming youth
Fever, I'm afire
Fever, yeah I burn, forsooth

Captain Smith and Pocahontas
Had a very mad affair
When her Daddy tried to kill him
She said, Daddy, oh don't you dare
He gives me fever
With his kisses
Fever when he holds me tight
Fever, I'm his missus
Daddy won't you treat him right?

Now you've listened to my story
Here's the point that I have made
Chicks were born to give you fever
Be it Fahrenheit or Centigrade
They give you fever when you kiss them
Fever, if you live you learn
Fever till you sizzle
What a lovely way to burn
What a lovely way to burn
What a lovely way to burn
What a lovely way to burn

"
69,Diana,Sings His Favorites,Paul Anka,1966,140520,55,"

[Verse 1]
I'm so young and you're so old
This, my darling, I've been told
I don't care just what they say
'Cause forever I will pray
You and I will be as free
As the birds up in the trees

[Hook]
Oh, please stay by me, Diana

[Verse 2]
Thrills I get when you hold me close
Oh, my darling, you're the most
I love you but do you love me?
Oh, Diana, can't you see?
I love you with all my heart
And I hope we will never part

[Hook]
Oh, please stay with me, Diana

[Bridge]
Oh, my darlin', oh, my lover
Tell me that there is no other
I love you with my heart
Oh-oh, oh-oh, oh-oh-oh-oh-oh-oh-oh

[Verse 3]
Only you can-a take my heart
Only you can-a tear it apart
When you hold me in your loving arms
I can feel you givin' all your charms
Hold me, darling, hold me tight
Squeeze me baby with all your might

[Hook]
Oh, please stay with me, Diana

[Outro]
Oh, please, Diana
Oh, please, Diana
Oh, please, Diana

"
70,Rock And Roll Music,One Dozen Berry's,Chuck Berry,1957-01-01,151773,0,"

Just let me hear some of that rock and roll music
Any old way you choose it
It's got a backbeat, you can't lose it
Any old time you use it
It's gotta be rock and roll music
If you wanna dance with me
If you wanna dance with me

I have no kick against modern jazz
Unless they try to play it too darn fast
And change the beauty of the melody
Until they sound just like a symphony

That's why I go for that rock and roll music
Any old way you choose it
It's got a backbeat, you can't lose it
Any old time you use it
It's gotta be rock and roll music
If you want to dance with me
If you want to dance with me

I took my loved one over cross the tracks
So she can hear my man a-wail a sax
I must admit they have a rockin' band
Man, they were blowin' like a hurricane

That's why I go for that rock and roll music
Any old way you choose it
It's got a backbeat, you can't lose it
Any old time you use it
It's gotta be rock and roll music
If you wanna dance with me
If you wanna dance with me

Way down South they gave a jubilee
The jokey folks, they had a jamboree
They're drinkin' homebrew from a wooden cup
The folks dancin' got all shook up

And started playin' that rock and roll music
Any old way you choose it
It's got a backbeat, you can't lose it
Any old time you use it
It's gotta be rock and roll music
If you wanna dance with me
If you wanna dance with me

Don't care to hear 'em play a tango
I'm in the mood to dig a mambo
It's way too early for a congo
So keep a-rockin' that piano

So I can hear some of that rock and roll music
Any old way you choose it
It's got a backbeat, you can't lose it
Any old time you use it
It's gotta be rock and roll music
If you wanna dance with me
If you wanna dance with me

"
71,Why Do Fools Fall In Love,Frankie Lymon & The Teenagers Greatest Hits,Frankie Lymon & The Teenagers,2010-12-19,140826,0,"

Ooooo wah, oooooo wah, ooooo wah, oooooo wah
Ooooo wah, oooooo wah, why do fools fall in love?

[Verse 1}
Why do birds sing so gay
And lovers await the break of day?
Why do they fall in love?
Why does the rain fall from up above?
Why do fools fall in love?
Why do they fall in love?

[Bridge]
Love is a losing game
Love can be a shame I
Know of a fool, you see
For that fool is me!
Tell me why, tell me why?

[Verse 1]
Why do birds sing so gay
And lovers await the break of day?
Why do they fall in love?
Why does the rain fall from up above?
Why do fools fall in love?
Why do they fall in love?

[Verse 2]
Why does my heart skip a crazy beat?
For I know it will reach defeat!
Tell me why, tell me why?
Why do fools fall in love?

"
72,Walkin' After Midnight,Golden Hits Collection,Patsy Cline,2006,154026,49,"

[Verse 1]
I go out walking after midnight
Out in the moonlight just like we used to do
I'm always walking after midnight, searching for you
I walk for miles along the highway
Well, that's just my way of saying, I love you
I'm always walking after midnight, searching for you

[Chorus]
I stopped to see a weeping willow
Crying on his pillow
Maybe he's crying for me
And as the skies turn gloomy
Night winds whisper to me
I'm lonesome as I can be

[Verse 2]
I go out walking after midnight
Out in the starlight
Just hoping you may be somewhere walking
After midnight searching for me

[Chorus]
I stopped to see a weeping willow
Crying on his pillow
Maybe he's crying for me
And as the skies turn gloomy
Night winds whisper to me
I'm lonesome as I can be

[Outro]
I'm out walking after midnight, out in the starlight
Just hoping maybe you're somewhere
Walking after midnight, searching for me

"
73,I'm A Man,Bo Diddley,Bo Diddley,1962-01-01,164546,0,"

[Verse 1]
Now when I was a little boy
At the age of five
I had somethin' in my pocket
Keep a lot of folks alive

[Verse 2]
Now I'm a man
Made twenty-one
You know baby
We can have a lot of fun

[Chorus]
I'm a man
A-spelled M-A-N
Man
Ah-oh, ah-oh, ah-oh, ah-oh

[Verse 3]
All you pretty women
Stand in line
I can make love to you baby
In an hour's time

[Chorus]
I'm a man
Spelled M-A-N
Man

[Instrumental Bridge]

[Verse 4]
I goin' back down
To Kansas soon
Bring back the second cousin
Little Johnny Cocheroo

[Chorus]
I'm a man
Spelled M-A-N
Man
Ohoh, ah-oh, ah-oh, ah-oh

[Verse 5]
The line I shoot
Will never miss
The way I make love to 'em
They can't resist

[Chorus]
I'm a man
I spell M-A-N
Man

"
74,Yakety Yak,Rhino Hi-Five: The Coasters,The Coasters,2005-12-20,113040,58,"

Take out the papers and the trash
Or you don't get no spendin' cash
If you don't scrub that kitchen floor
You ain't gonna rock and roll no more
Yakety yak (don't talk back)

Just finish cleanin' up your room
Let's see that dust fly with that broom
Get all that garbage out of sight
Or you don't go out Friday night
Yakety yak (don't talk back)

You just put on your coat and hat
And walk yourself to the laundromat
And when you finish doin' that
Bring in the dog and put out the cat
Yakety yak (don't talk back)

Don't you give me no dirty looks
Your father's hip; he knows what cooks
Just tell your hoodlum friend outside
You ain't got time to take a ride

Yakety yak (don't talk back)
Yakety yak, yakety yak
Yakety yak, yakety yak
Yakety yak, yakety yak
[Fade]
Yakety yak, yakety yak

"
75,"The Theme From ""A Summer Place""",The Definitive 60's (sixties),Various Artists,2007-12-10,142333,0,"

[MORGAN (spoken)]
One summer day in Frog Creek, Pennsylvania, a mysterious tree house appeared in the woods...

[ANNIE (spoken)]
Jack, hurry up! Come on!

[JACK (spoken)]
Just a second. Sugar maple...

[MORGAN (sung)]
On a day just like any other

[ANNIE]
What're you doing?

[JACK]
Making notes. Rough bark...

[MORGAN]
In the woods not very far from home

[ANNIE]
Jack! I'm a monster!

[JACK]
Star-shaped leaves...

[MORGAN]
As they walk, a sister and brother...

[ANNIE]
Grrrrrr!!!

[JACK]
Annie, cut it out!

[ANNIE]
Oh, come on, Jack! Play with me!

[MORGAN]
Argue

[JACK]
No! I'm too old to play pretend

[ANNIE]
No you're not!

[JACK]
Yes I am!

[ANNIE]
Are not!

[JACK]
Am too!

[MORGAN]
But today what they say doesn't matter

[ANNIE]
Jack, it's not pretend! I'm a monster!

[MORGAN]
For today in the woods they're not alone

[ANNIE]
Jack, look!

[JACK]
Annie, stop!

[MORGAN]
Today at the top of a ladder

[ANNIE]
No, really! Look!

[JACK]
Where?

[ANNIE]
Over there!

[JACK]
Oh, man!

[MORGAN]
There's a magic place where wishes can come true

How far can you see

[ANNIE]
I'm climbing up!

[JACK]
Annie, don't! We don't know who it belongs to!

[MORGAN]
From the top of a tree?

[JACK]
Annie!

[ANNIE]
Oh, wow!

[JACK]
What?

[MORGAN]
So many places to go

[ANNIE]
It's full of books!

[JACK]
Really?

[ANNIE]
Yes! Look!

[MORGAN]
When you venture outside your window

[ANNIE]
Books about knights! Ninjas! And...oh, wow!

[JACK]
What?

[ANNIE]
Dinosaurs!

[JACK]
Hold on, I'm coming up!

[ANNIE (sung)
Books about faraway places
Pictures of wondrous sights to see

[MORGAN]
To go there, all that it takes is wishing

[ANNIE (spoken)]
See?

[MORGAN]
A wish to have an adventure

[JACK]
Oh, man!

[MORGAN]
A wish from the top of a tree

[ANNIE]
Oh, wow!

[MORGAN]
A wish to be there -- and then you're flying

[JACK]
I've never seen so many books in my life!

[MORGAN]
How far can you see

[JACK]
Look at that! Polar bears!

[ANNIE]
Awwww...

[MORGAN]
From the top of a tree?

[ANNIE]
And look at this one! It's all about pirates!

[JACK]
Let me see that!

[MORGAN]
So many places to go

[JACK]
Pyramids!

[ANNIE]
Pilgrims!

[JACK]
Planets!

[MORGAN]
When you venture outside your window

[JACK]
Prehistoric pterodactyls!

[ANNIE]
What?

[JACK]
Dinosaurs!

[ANNIE]
Oh, right

[JACK]
Oh, man. This is amazing. I really wish we could go there...

(The Tree House spins)

[JACK and ANNIE]
AIEEEEEEE!!!

[ANNIE]
What happened?

[JACK]
I...I don't know

[ANNIE]
Where are we?

[JACK]
It...it looks like the picture in the book

[ANNIE]
Yeah, *exactly* like it

[JACK]
There's the palm tree...

[ANNIE]
There's the volcano...

[JACK and ANNIE]
AND THERE'S THE DINOSAURS!!!

[ANNIE]
Let's go!

[JACK]
Annie, wait!

[ANNIE]
Come on, I want to pet a dinosaur!

[JACK]
How're we going to get home?

[ANNIE]
We can worry about that later! Come on!

[JACK]
Annie, wait! I'm coming!

[MORGAN (spoken)]
That day, Jack and Annie discovered that the Tree House is magic -- and later they found out that it belongs to me, Morgan le Fay, of Camelot. Since that first day in the woods, they have had many wondrous adventures...and we have become friends...

[ANNIE]
Morgan! Hi!

[MORGAN]
Welcome back! Did you have fun?

[JACK]
Yep. We did

[ANNIE]
And look what we brought you!

[JACK]
It's a mango! From a rainforest!

[ANNIE]
And a moonstone! From a real ninja!

[JACK]
And look! A mammoth bone from the Ice Age!

[ANNIE]
This is the best summer we've ever had!

[JACK and ANNIE (sung)]
We saw dinosaurs before dark

[JACK]
A knight at dawn

[ANNIE]
We only had to make a wish

[JACK]
And whoosh! We were gone!
To visit mummies in the morning

[ANNIE]
Sail with pirates past noon

[JACK and ANNIE]
We're going out for a minute, Mom
We'll be home soon!

[JACK]
After a night of ninjas
Back in old Japan

[ANNIE]
Oh, wow!

[JACK]
Oh, man!

[ANNIE]
Or an afternoon on the Amazon

[JACK]
With crocodiles and monkeys and a big python!

[ANNIE]
Yikes!

[JACK]
We might set out through the ice and snow

[ANNIE]
To see the sun set on a sabertooth
A million years ago

[JACK and ANNIE]
Or maybe even travel
Far above the world we know
Arrive at midnight on the moon
And watch the earth revolve below!

In the Tree House there's no limit
If we wish it when we're in it
And the magic starts to spin it
There's no limit, just no limit
There's no limit to the places we can go!

[MORGAN (sung)]
How far can you see

[ANNIE]
My brother and me

[JACK]
My sister and me

[MORGAN]
From the top of a tree?

[ANNIE]
From the top of a tree?

[JACK]
From the top of a tree?

[MORGAN]
So many places to go

[ANNIE]
So many places to go

[JACK]
So many places to go

[MORGAN, JACK, and ANNIE]
When you venture outside your window

[JACK (spoken)]
Oh, man! Remember riding the dolphins?

[ANNIE (spoken)]
Yeah! And visiting the tigers, and the kangaroos...

[JACK]
And the gorillas!

[ANNIE]
Awwww...I loved the gorillas!

[JACK]
Sailing on the Titanic!

[ANNIE]
That was really scary

[JACK]
The ghost town was scary, too

[ANNIE]
Yeah, and the twister, and the earthquake, and the volcano...

[JACK]
Yep. All scary

[ANNIE]
It was fun meeting Shakespeare, tough. And George Washington

[JACK]
And the pilgrims. And the Dragon King

[ANNIE]
And Clara Barton. And King Arthur

[MORGAN]
How far can you see

[JACK]
Yeah. King Arthur

[MORGAN]
From the top of a tree?

[ANNIE]
What was the very most fun for you?

[MORGAN]
So many places to go

[JACK]
Mmmm... I think I'd have to say Hawaii

[ANNIE]
Yeah, Hawaii was great

[MORGAN]
When you venture outside your window

[ANNIE]
We sure have been to a lot of places

[JACK]
Yep. I can't wait to find out where we'll go next...

"
76,Sixteen Tons,Vintage Collections,Tennessee Ernie Ford,1997-01-01,158306,54,"

[Verse 1]
Some people say a man is made out of mud
A poor man's made out of muscle and blood
Muscle and blood and skin and bones
A mind that's weak and a back that's strong

[Chorus]
You load sixteen tons, what do you get?
Another day older and deeper in debt
Saint Peter don't you call me, 'cause I can't go
I owe my soul to the company store

[Verse 2]
I was born one morning when the sun didn't shine
I picked up my shovel and I walked to the mine
I loaded sixteen tons of number 9 coal
And the straw boss said, ""Well-a bless my soul!""

[Chorus]
You load sixteen tons, what do you get?
Another day older and deeper in debt
Saint Peter don't you call me, 'cause I can't go
I owe my soul to the company store

[Verse 3]
I was born one morning, it was drizzlin' rain
Fightin' and trouble are my middle name
I was raised in the cane brake by an old mama lion
Can't no high-toned woman make me walk the line

[Chorus]
You load sixteen tons, what do you get?
Another day older and deeper in debt
Saint Peter don't you call me, 'cause I can't go
I owe my soul to the company store

[Verse 4]
If you see me comin' better step aside
A lot of men didn't, a lot of men died
One fist of iron, the other of steel
If the right one don't getcha then the left one will

[Chorus]
You load sixteen tons, what do you get?
Another day older and deeper in debt
Saint Peter don't you call me, 'cause I can't go
I owe my soul to the company store

"
