,50s,60s,70s,80s,90s,00s,10s
hurt,-1.3284692657908783,0.2947350099106205,-0.42388182451255235,0.15222869577855003,0.04432730804781183,0.6620348406431216,0.5990252359233214
id,-0.014142855879118286,-0.086575428919396,0.7535869201755735,0.1320370428874157,0.06858717706822863,-0.4820093520082922,-0.37148350332441404
if,-0.14755627198899982,-0.4614563371426258,0.04191585386807356,-0.36453822481918324,0.5683254187352758,0.019100577723779422,0.3442089836236864
ill,-0.022100492641746027,-0.11866211059469876,-0.14248973301701645,-0.7634211955065874,0.6169967686797259,-0.47393996209590317,0.9036167251762288
im,0.337822081291226,-1.2592456278520003,-1.7233518426900318,-0.5590441742613863,-0.4655552406184304,1.6283501189221086,2.041024685208525
ima,-0.44709817396637475,-0.5063910519333976,-0.687286419381314,-0.3976602299244387,-0.7457979669043758,1.6640353301261033,1.1201985119838083
in,-0.11391534943070221,-0.24730358682658005,-0.09816561263869245,0.9197131451517291,-0.6526700265551628,0.1361830284863292,0.05615840181307609
insid,-1.2510660866499768,0.6049190794019317,-0.46440814248733864,0.43442841135470583,1.3974990280304247,-0.013603232569984929,-0.7077690570797684
into,-1.1838455241138692,-0.677864425335353,-0.8171444661582505,1.1049969744819312,1.1848604954108162,0.4278461611676817,-0.03884921545295807
is,-0.45860350029214964,-0.33923263598031955,-0.10022111629990661,0.6551291192598154,1.5004194876990722,-0.5417075299649226,-0.715783824421602
it,-3.0483199768206464,-1.3985819748815633,-0.14050645069351625,0.5281582810509386,0.887150700064724,1.6957503977121522,1.476349023567906
ive,-0.38734691982728336,0.31001277510390673,0.26960143740128906,0.8869470986526629,0.08611660049133539,-0.4266468251887262,-0.738684166633182
jump,0.29169659045700913,0.070741174878126,-0.7168227068584767,-0.017670372804243533,0.49262026031143624,0.26140312709275454,-0.381968073076603
just,-0.33625437745393927,0.0817506870419491,-0.1847646986750923,0.15335136875059058,-0.9403158998369303,0.6175685378269018,0.608664382346522
keep,-0.6390680760666653,0.09799888560278558,0.5813090673821714,-0.3056318980832732,-0.8767834756141982,0.9139347970162939,0.2282406997628894
kind,-0.5577626988895268,0.33648888878768807,0.306632619398394,0.3285216275121344,0.12819429137661537,-0.3264786689249212,-0.215596059260383
kiss,2.544900934444353,0.47977006148178375,-1.021252456673225,-0.9569406946152043,-0.11172929414098938,-0.5822468783792071,-0.35250167211749817
knew,-0.17554070612614384,-0.16395686472125195,0.3614995561501897,-0.17653480058564458,0.782938515696693,0.036242453179371664,-0.6646481535932176
know,-1.4451833100281226,-0.35489579789910297,-0.022003019560854917,-0.3524042314873057,-0.26076860704333815,1.3965303859408824,1.0387245800778477
la,-0.06726989492462582,0.47624780018676843,0.39282207572047306,-0.46144642051254553,-0.1949034012536211,-0.32452389551804817,0.17907373630159826
ladi,-0.7518839451807237,-0.8289201234629826,1.7573967438157452,0.38337726461653876,-0.6335656560972931,0.8460409937070943,-0.7724452773983813
last,-0.1455965782638809,0.9469564873155616,-0.11807450024382576,-0.6634634422052419,0.19528326090225284,-0.047663448089631154,-0.1674417794152366
late,0.2469759219837481,-0.5737671335405765,-0.055194433176656975,-0.07115800536306818,-0.5282385032588163,1.3464624190561243,-0.36508026570075935
lay,-0.36689535841123194,0.08297253529736719,1.0321922748815373,0.07595605092899092,-0.3685614693442995,-0.03708002964618841,-0.4185840037061794
learn,-0.6431458699532134,-0.21523872265360017,-0.23128035914266387,0.7854769777660069,0.03607083755231281,-0.5248024509017003,0.79291958733286
leav,-0.21575776540641106,1.1222715644918715,-0.07979751711098473,0.29145916940203903,-0.5386078322671242,-0.6626852626975599,0.08311764358818219
left,0.8167320696148392,-0.733076039503226,0.5275113367494695,-0.5964741034093312,-0.7495833838148102,0.8712765059738689,-0.13638638561081165
let,-1.2728740515106998,-0.21762454581108912,-0.2543634476411115,-0.435790410770666,0.45459619495696557,0.2775004377196544,1.4485558230569509
lewi,-0.34441387457021017,-0.700746131864477,-0.3641651605507663,-0.23932759892779618,-0.25609149920514357,-0.16830189755527566,2.073046162673664
lie,-0.7543490953789963,-0.21571756161642394,-0.3826647197178639,-0.1398371955305002,0.779438199774129,0.40768832291932805,0.30544204955032594
life,-0.8582976134726712,-1.2167492524399686,0.318407770742403,0.10016724460743165,0.8418333547491325,0.9692466292029089,-0.15460813338924023
lift,-0.4518633060607729,1.036202801353527,-0.6550840548613621,-0.46297750386023384,0.4791382373470976,-0.004754766879316551,0.05933859296105584
light,-1.014682188906998,0.0673989383537972,-0.07411711303533475,-0.4472032091129659,-0.2953165261356055,0.0267640468226888,1.737156052014424
like,-1.183285123196479,-0.6284653098375002,-0.36910991195418413,-1.144667264903262,-0.3430331679925437,1.3064153351055967,2.3621454427783997
line,0.028182665133896848,0.7908945539350297,0.6810691456552758,0.34964203346109896,-0.8084166604015215,-0.23810551601939442,-0.8032662217643839
lip,2.1654121309516268,-0.03235927496369502,-0.8267416980545781,-0.5391871980673072,-1.4106917354196182,0.39490419270470584,0.2486635828488499
listen,-0.4774269454595267,0.19443395442695685,-0.24506204098446333,-0.12703414786436265,0.6447277621802104,0.1730907517425462,-0.16272933404135687
littl,2.072135341565479,1.0267293230022936,-0.7963831133593271,-0.4595104104630573,-0.6691468394645241,-0.3268798411816886,-0.8469444600991654
live,-0.09679023384861984,-0.9116600928101715,-0.06152832751463121,1.4396893298218423,0.7285376444822,-0.48924988275019304,-0.6089984373804145
lone,1.5218079813690413,0.1345426084927855,0.8160353192218577,0.07766039383741448,-0.7913198292728971,-0.7372074705002472,-1.0215190031479577
long,0.6885024048059333,0.3371261824625703,0.7087569633359673,-0.03652846928670838,0.49388325636963903,-1.2267188211001114,-0.9650215165872885
look,-1.4587620787731688,0.8925514233853015,-0.08131273076999886,0.6611183421819087,0.06788345618866237,-0.33557460716666326,0.2540961949539586
lookin,0.1876102697756891,-0.853616316855352,0.6626824728697988,-0.5248868084696836,-0.18321835643936826,1.1181968315068185,-0.4067680923878858
lose,-0.16580473335598256,0.5206303618767861,0.28490964263284885,0.19023786769138284,-0.32003626608728114,-0.6600105396758545,0.15007366691810184
lost,-0.5707853276837682,-0.28105064520349093,-0.6252779398629162,0.6271515622352756,-0.6593740267779471,0.7672652910821335,0.7420710862107177
lot,1.3830455143006393,0.04382789085491122,0.5891138826459393,0.2424648253823933,-1.1020213593503372,-0.7802274287825239,-0.3762033250510094
love,0.6122736274236302,0.7706010916074586,0.9226627431843454,0.9560501923998034,-0.8553717772779468,-1.6228300707204015,-0.7833858066168977
lover,0.5883555351665306,-0.4833735674327147,0.03385356148820475,1.2617596371316637,0.23324907312583856,-1.1734242710428129,-0.46041996843671534
lovin,0.23759123370269647,0.09782001323107742,0.35749068435885345,0.008820430355674895,0.08345442124538208,-0.19056816853654732,-0.5946086143571337
low,-0.2712015351447004,0.10662839855229089,-0.3577154038458802,-0.1103057226324894,-0.48907854049836574,0.371137558766155,0.7505352448029871
mad,0.2690764831579128,0.521036747527358,-0.4564838955578896,0.25913539558309284,-0.18324436758800816,-0.25993706867936944,-0.14958329444309523
made,1.1262034550576103,-0.14924348087029754,0.06840988022989242,-0.336262509520352,-0.7257964177367363,-0.7137366434267958,0.7304257162666729
make,-0.8250101133215881,0.21065592893459567,-0.7099839491321723,0.5447659597388232,-0.12778207347982218,1.419559362687397,-0.5122051154272287
mama,0.17988549186932254,0.18357498614898743,0.7410962774348849,-0.27613583879509274,-0.5055318138416498,-0.07374990645567311,-0.24913919636077864
man,0.8486838981002011,0.902327418920731,0.1592754395804679,-0.20329411126297312,0.4128327879515131,0.09887377838531454,-2.218699211675269
mani,1.063712598444827,0.18222929395755752,-0.20868146500169446,0.5138206764853108,0.15861475632879518,-0.666129086413934,-1.0435667738008605
matter,-0.09801685128571164,0.40676860824111283,-0.40232511247433256,0.3132871646724514,0.2542863822633772,0.4605899593648877,-0.934590150781783
may,0.9789810012566629,-0.039335037680834746,0.596451480309156,-0.05937524084334116,0.20831011647099812,-1.1577407610737662,-0.5272915584388654
mayb,0.6607728733901663,-1.7786219783154678,-0.3928721425223956,1.0286422020584058,-0.4985827023719727,0.5044395581818212,0.47622218957944595
me,1.3579201071109297,-0.8183081212122018,-0.3795695683122588,-1.3598616292537293,-0.427726526285036,0.973982901846581,0.6535628361057204
mean,0.10861175257869726,0.053756282735278556,0.41995880552688747,0.23105998036586098,-0.7308254612452717,-0.16974700038325657,0.08718564042180331
meet,0.4895676859971575,0.08861299828458521,-0.041434071303708936,-0.15270211787287577,-0.954140554428366,0.4491429516297439,0.12095310769346716
met,-0.062436816594920404,-0.07896057883026622,0.25064277202138463,-0.589035931934407,-0.0988427828321569,0.06695936309105474,0.5116739750793138
might,-0.44217631388014017,-0.08807170742788095,-0.32884320260247873,0.28933370376256395,0.32656110034697233,0.15121104633474178,0.09198537346622328
mind,-1.1737184946220027,0.7459464154095702,-0.2797948950748293,-0.2431909893259174,1.001818463533385,-0.7726057998393627,0.7215452999191517
mine,2.0115953089052194,0.7313530009991748,-0.3007040730679904,-0.03425726945906054,-0.38093984804342296,-1.2980167226296415,-0.7290303967042757
minut,0.010034942987937003,-0.18396991383601802,0.3215977227434049,-0.1989433130059514,0.13055200180870175,-0.084120811473043,0.004849370774969279
miss,0.013109815263472156,-0.7914426772013339,-0.6318544317034379,0.49310883226831353,-0.5007116292739908,0.9204800592317204,0.4973100314152606
mmm,-0.8372898495133784,0.01170929450476439,-0.10311006594181973,-0.7657189614815207,0.18912078421457945,1.1003371007400407,0.4049516974773344
moment,0.8104882798896809,-0.4959511572845358,-0.1933542348069286,0.08300050214369893,-0.31733378166965803,0.44264196108683174,-0.3294915693590927
money,0.7330515497026503,-0.9928945215706341,-0.5495858719998431,0.2947990455677699,-0.5775538356617647,0.029732058595833253,1.0624515753659827
moon,0.47196501614297487,1.5622874634998913,-0.3388317388552867,-1.041727958814615,0.04214222715416723,-0.7432048456882835,0.04736983656115933
more,0.18484953034525387,-1.3262846438460612,0.7574717464199615,0.14698828201390848,0.7010690940953254,0.41542249300446604,-0.8795165020328477
morn,0.8177844030261223,0.4177669945572018,0.5503958300789406,0.12168675826547508,-0.3536836286447018,-0.13847750286894753,-1.4154728544140927
move,-0.7969350204398826,-0.9723315118034385,-0.6212466075456913,0.14008156642626457,0.7050498743414663,1.8380010977529373,-0.2926193987316634
mr,0.21514758953453483,0.23085246850699012,-0.12649576884770258,-0.6739873074542692,0.4912383784509349,0.45955695825552295,-0.5963123184460113
much,-0.11618793406326455,0.9531351065353474,0.1992634003757426,0.7119802353090741,-0.18067992318668413,-0.23069298064463484,-1.3368179043255657
music,-0.1977642119768341,0.6864586808155735,0.8712274980101893,-0.8181032659831637,-0.2986117213757557,0.4164451399669953,-0.6596521194570057
must,0.62742646888172,0.9758456498227066,-0.22400040015478231,0.38821269967569966,-0.12140913668858126,-0.20455935338572964,-1.4415159281510386
my,0.9341204085769567,0.006114449851158183,-0.6029746721871678,-1.9554967186919394,-0.2122371080004451,0.5176832572526795,1.312790383198754
myself,-0.1405509250783997,-0.3848273257127285,-0.3914196797339524,-0.3556828983702457,0.5433541318288145,0.12893443494181261,0.600192262124695
na,-0.2107311625106492,-0.3471222803888799,-1.2028700602550997,-0.017233792508110166,0.544862161148304,0.8889240347495052,0.3441710997649255
nah,-0.5240629406645788,-0.6859216806184713,-0.4849221384432287,0.35763828426169175,-0.22715233547050884,0.1751833459027682,1.3892374650323225
name,0.2689839863198615,-0.005619615319080699,-0.0007471120130785164,-0.15196077497923866,-0.5242386685620604,-0.20978593620125785,0.6233681207548535
need,-2.3568763635129018,0.0614859245632668,0.11259283095766084,0.3142908906735906,0.1667855766650102,0.329112460284047,1.3726086803693214
never,0.10246689769857026,-1.3009714951165368,-0.681453634774856,0.7080179054939538,-0.15056951210031508,-0.08067847946096211,1.4031883182601448
new,-0.37777969470120193,0.17276072016754745,-0.05847138382812485,0.34568419522886,-0.3524288044792094,-0.2194058476593191,0.48964081527144915
next,-0.041433272047882,-0.7520164881591872,-1.158056824619783,0.37817660943915593,-0.2912538359900972,0.08873502457463468,1.7758487868031738
nigga,-0.5486195071931732,-0.46265726660750855,-0.70336075029947,-0.7302559923934785,0.9395620557521832,1.0134813673362089,0.4918500934052352
night,-0.7073314544992514,-0.06071404482773557,0.7553670563193784,1.131703588153307,0.06268501714728737,-1.5727702284699099,0.3910600661769215
no,-0.7131178219552744,-0.2921265809701933,-0.34164416173501383,-0.0553701087011248,0.10412418284546014,0.6566097148562119,0.641524775659937
nobodi,-0.5690774909242412,-0.29775842622752724,-0.4356388237856187,-0.4642311619982227,1.174005080369209,-0.17301574645632214,0.7657165690227267
not,-1.087882748575988,0.18245551384102154,-0.7203325814407202,-0.6657643997819204,1.0240346323393499,1.041111263139055,0.22637832047921086
noth,-0.7964496315905795,-0.9527560107669054,-0.6401970577225575,0.9282900479925885,0.4164948257482701,0.11110578876193827,0.9335120375772433
nothin,-0.0015007302834606573,-0.10462735735973676,-0.31697199407978266,0.19823621794702168,0.20019999121875084,-0.03498369121640685,0.05964756377361568
now,0.5831806010251688,1.143614660638865,-0.8232763967406229,-0.3141392855511169,-1.0064465248509469,-0.06614226454388687,0.48320921002255673
of,0.5051286286403739,0.6290906289817936,0.018664264934187325,0.08165640956916843,0.4451495655654063,-0.8796817107990772,-0.8000077868918568
off,-0.7679742647188968,-0.23311533676901544,-0.2654630313821663,-1.0516105225848167,0.5865127830050334,0.7859367339791488,0.9457136384707083
oh,0.3812427784088827,-0.3599542744996469,-0.15508280222452125,0.22814937163322047,-0.9580774687854986,0.09220696920978483,0.7715154262577755
ohoh,0.047141711724645693,-1.25866285685104,-1.1136937729852978,-0.8298391979594149,-0.38018819522694447,1.4346532479780623,2.1005890633199793
old,1.0798284262221556,0.7196048245702747,0.5965211896700852,-0.5141399362097229,-1.0541880842224074,-0.9126874021208171,0.08506098209043302
on,-0.7422647849882169,0.7777971839841763,0.7140673543469561,0.2833536771586942,0.006177808534362323,-1.0105186125423564,-0.028612626493623866
onc,-0.03050620215720734,1.3855119971478074,0.2406008481219892,0.3204337013093937,-1.1771617175570421,-0.21179805803462656,-0.5270805688303206
one,0.6609137605465003,-0.6955597992627652,-0.5950145706541863,-0.7524433120739972,0.7023602093124209,0.4632010749439416,0.21654263718808572
onli,0.1690368846051088,0.1848549141844935,-0.30758715130122627,0.10807708774177938,0.3237775440739652,-0.665204897475219,0.18704561817110021
ooh,-1.375693212824841,-0.445645593053421,0.6235270423808127,0.5337841884856745,0.36819205985190423,-0.40611329978049876,0.7019488149403539
oooh,-0.8983687094652876,0.18893943128162824,0.7266504452048609,0.22168660365399603,0.2362623741635824,-0.09336286975163194,-0.38180727508714435
open,-0.5657311261316098,-0.9330640567842171,-0.7971632209731436,0.7646424562109939,0.49184457402152715,0.8701640891673749,0.1693072844890886
or,1.6850003438864065,-0.6004926696637847,-1.0228608966634987,0.2614584356439217,-0.39433385344739547,0.8262063336806902,-0.7549776934363388
other,-0.06891835177844605,0.1732102493897468,-0.35114501803526516,0.6901630311030386,-0.6283607300018181,0.408448855072476,-0.22339803574973527
our,-0.5104242955640341,-0.1560205976381616,0.21435713810390347,0.25606107013057877,0.33185724873747946,-0.4471379708210516,0.31130740705128096
out,-0.04249602156269645,-0.08939090004984368,0.1368414762886847,-0.6179003533444326,-0.7735106615446569,0.2747840994379928,1.1116723607749601
over,0.256435944573086,-0.2868912219368486,-0.14835984946886432,-0.2372995654986099,-0.6419442174832667,1.0937843885730187,-0.03572547875851594
own,0.21652908274054813,-0.19970503567909229,-0.28075495170240855,0.43281054644438,-0.31758150990029166,0.1849779287640563,-0.036276060667197116
pain,-0.6631171849767443,-0.5203203621830665,-0.04573686971793113,-0.37940585401014804,2.0009578469276983,-0.2915730884194877,-0.10080448762032403
part,0.5418424659156604,-0.04935661720186406,-0.4729920179908688,0.31558263060134106,-0.5071499589502958,0.8594329880302126,-0.6873594904041822
parti,-0.16452085638710975,-0.9548677361789268,-0.9843574786130002,0.14953166716533134,0.9220800321004939,0.7306314963712952,0.30150287554192157
peopl,-0.4287160412951509,0.8352034133169196,0.6747329251723448,0.19097826468356133,0.145976789853889,-0.265064010097074,-1.1531113416344847
place,-0.08535263051563484,0.7823254470596218,-0.40831943569412554,-0.6219213543806849,0.339954765476606,-0.4282164049572002,0.4215296130114074
play,-0.8691653107861226,0.31480324596350096,0.40973411143003724,0.507613595272225,0.5139061273304022,-0.2303486013228255,-0.6465431678872094
pleas,0.9047718922152524,0.9123396005651669,0.6804120925290836,-0.30197545957909616,-0.32558494915539743,-0.8567374867308747,-1.0132256898441292
pretti,0.9225283397282025,0.9947563687935764,-0.6248601562187764,-0.5025383565971299,-0.5847547759055667,-0.7369370854043416,0.5318056656040306
promis,-0.3991859921358665,-0.7941742857001285,-0.12700071846682462,0.38067533729212344,0.974095122499744,0.4184829321223137,-0.4528923956113608
pull,-0.11312969095515521,-0.5423143650370742,0.1272905302886058,-0.25926583758917415,-0.3454987788001317,-0.1573128965695294,1.2902310386624611
put,-0.1461544338827422,-0.36812878401813337,-0.7462520713711435,-0.13384122306429055,-0.2905980653655738,0.7563250042798695,0.9286495734220184
rain,0.74605870746534,-0.13903286376339039,0.18998610595780777,0.35937425311908566,-0.11919663215881902,0.03552474175583298,-1.0727143123758545
reach,-0.7743508129092244,-0.05773754589362755,-0.16739100664686796,0.6124984937272228,0.6500970835702999,0.022915896751998573,-0.28603210859979733
readi,0.009326051218590403,0.27776845856349797,-0.284643168053592,-0.16211970605574294,-0.33881743813972753,0.2815656497959605,0.2169201526710177
real,0.3425915884689426,-0.8366404335282179,-0.2990349308331196,0.05586060668512091,0.921723816965963,0.5171297756290938,-0.7016304233877864
realli,0.09291226469208887,-0.5876925052049887,0.6664081199718485,-0.6845968134567061,0.45774794976324423,0.41603061361891364,-0.3608096293844012
reason,-0.8600895770064036,-0.23325908514151947,0.2939907204590022,-0.0896085173957883,0.8102938073815649,0.48627005417773506,-0.4075974024745922
rememb,-0.4051207690073808,-0.29180667026422397,0.5999092842777253,0.6207636188494906,0.1831436522404146,-0.7832697446604886,0.07638062856445889
ride,-0.1433028063292015,-0.23418219973772988,-0.3197683007112924,0.10095644466577025,-0.14576760036302647,0.3149346758060381,0.42712978666944373
right,-0.061131855267705135,-0.3618255837943615,-0.32939411114534417,0.1393752928102296,0.46235455723926067,0.57310374917895,-0.42248204902103176
ring,-0.21439023507741614,0.7039289014870626,0.25548078312136135,-0.13439067308998878,-0.7575417311507726,0.4794260853574612,-0.33251313064770843
river,0.9050265215585213,1.1006636074270828,-0.534856079523237,-0.6284313467961224,-0.051122383051469274,-0.3093067102560164,-0.4819736093587669
road,-0.8287663208174676,0.3276401484130733,0.5229493724897571,-0.19161107932630211,0.1338740633753328,-0.6293522403888925,0.6652660562545027
rock,1.5469058208340214,-0.6890759192859218,-0.22520324699412486,-0.15342306328136085,0.1402131726832545,0.33902763435388433,-0.9584443983097468
roll,0.6284326204680604,0.21416370128325288,0.7856058375837218,-0.4410411360131759,-0.3655040153453947,-0.8347201713453132,0.013063163368848876
room,-0.08262743544701603,0.19048470412584442,-0.22188772870102846,0.20758454153516537,-0.025994716848039057,0.09771003806838582,-0.16526940273331137
round,0.21677610628533608,0.4718524038023977,-0.059590781225416806,0.7884026957227376,-0.6977443549109872,0.2646991196324794,-0.9843951893065445
run,-0.7349121121468322,-0.08777456689429528,-0.13853828339586335,0.7251978636700266,0.02903399890616347,-0.24463962061068054,0.4516327204714802
sad,-0.0477306263256803,0.16220750988154725,1.3946290833252393,0.5091525104621027,-0.22767507175063578,-0.9268651781482409,-0.863718227444337
said,0.3530395556305574,0.2814929097851065,-0.03442862054993807,-0.980564148540283,0.5420260148764438,-0.11882500386799381,-0.042740707333889925
same,-0.7128784373324707,-0.17629439490015347,-0.4807473139362683,-0.11492390110345639,0.14651756204496363,0.38440920123443756,0.9539172839929473
save,-0.6661552232689292,-0.2617063025989302,-0.3369619147358324,-0.1967606556607721,0.8502487064642497,0.2334382552002381,0.37789713459998264
saw,0.24795608836191796,0.015984775183065753,0.029751462531972833,-0.26341724487415397,-0.0371700944888284,-0.1325377799489953,0.1394327932350253
say,0.22246412271299146,-0.6736006972512522,-0.24973108315207757,0.5633987599814075,0.6252263176795191,-1.0432638763721698,0.5555064564016055
sea,-0.04250202030637225,0.8667091724417292,-0.252077485231773,-0.3196861965863655,0.590275486976757,0.21834231515598154,-1.0610612724499577
see,-0.053697715789497655,0.26407399865925285,0.30458975605035266,-0.014412151684352134,-0.025338344267721833,0.9101348066377659,-1.385350349605794
seem,0.5382840677654358,0.48272784842026073,0.6103825182808863,-0.341148479882283,0.04732773927148845,0.0001914492196229854,-1.3377651430754096
seen,-0.20800980990922224,0.13711802522748398,0.9182147221502397,-0.3850616529254066,-0.04923560177938798,0.3655045010144106,-0.7785301837781117
send,-0.060524404257973036,0.40358433691963763,-0.029087629650732416,0.15244830760520534,-0.36041022440217463,-0.4540995008860724,0.3480891146721083
set,0.23897720926278157,0.2478359154370161,-0.46153332009215475,0.4840430493060375,0.0934608424470258,-0.544449803328916,-0.058333893031790165
sexi,-0.6885761030283368,-0.8427480587185664,-0.3667569436968031,-0.16333810485528516,0.7870987989502579,0.6485638537533186,0.6257565575954102
shake,1.0069329906409688,0.3319793850103624,-0.6968784023419462,-0.10885369858499046,0.041648528467324294,0.24133348811253183,-0.8161622913042511
she,0.07973199483005704,-0.8558476586671965,-0.22555374806958867,0.2361341597388125,0.3567226664741042,1.1222633509026607,-0.7134507652088523
shine,0.07569027076449993,-0.6907088779824927,0.5024810940829706,0.40509911735754583,0.32437013499306416,0.007632459852526794,-0.6245641990681099
shit,-0.16193390780826497,-0.646160971110331,-0.8825201739601579,-0.7345922227640928,-0.4017615314310319,1.6465149438110285,1.1804538632628394
should,-0.014389485901704576,-0.7598677522325842,0.4070227778515611,0.59507833238688,-0.04876333003371244,-0.0776335771752882,-0.1014469648951516
show,-1.292884331391968,-0.8324172683488725,0.844829424009911,-0.3728171530491774,0.7709718098173892,0.5036761848419,0.3786413341208183
side,-0.4886707857679188,0.014119037691868206,-0.24574735497383848,-0.6095380207307146,-0.03286373854113586,0.4222821795583909,0.9404186827633441
sinc,1.5983340833144764,0.30716729578422985,0.18942831015374773,-0.5182314525384992,-0.3900709152383156,-0.2848297114760701,-0.9017976099995719
sing,-0.148808391619683,-0.21988779391548097,0.5241105614152723,-0.43066825595850566,0.14523086687312808,-0.05625001727740979,0.18627303048267885
sit,0.9009466082210414,-0.052649430227534336,-0.2503490422056405,-0.23701738411006434,0.15109482147620393,-0.5437723111899423,0.0317467380359367
sky,-0.1306171334442243,-0.5010606427369312,1.2703723555283233,-1.2808965517394477,0.16339134933633595,0.04303752663051076,0.43577309642542844
sleep,-0.9680883437709088,0.14039501175301114,0.34670167900740717,0.2805639548461614,-0.16939386938361473,0.1661851392057858,0.2036364283421523
slow,0.4674092091101759,-0.11258422686136618,-0.4330508289065257,0.03833272856510674,-0.11508351842343476,0.30258655991840305,-0.14760992340235682
smile,1.2403987023291605,0.040197852810233484,0.3398005716235311,-0.8367193554950642,-0.1619389260970711,0.36383585811318414,-0.9855747032839691
so,0.11512451820970308,-1.1734001203103184,-0.8416157801735727,0.3157147006779097,0.23455830260711527,1.6000421995621932,-0.2504238205730386
some,0.1883544585597363,0.04059081043164678,-0.20155034909623107,0.11534033304466848,-0.1286287135702601,0.4172728482985209,-0.4313793876680799
somebodi,0.15014167034741288,0.38264512180871035,-0.4177986275049354,0.10788670074917646,-0.09218501922747316,-0.15998318479422183,0.02929333862133099
someon,0.8677096569015577,-0.07710510268748041,-0.26715325485694547,0.22941360651988588,-0.30622675949454337,-0.4982707018417977,0.051632555459324325
someth,-0.7079369782242436,-0.2814661181509388,-0.27094091371681395,0.41977455957914245,0.46451909189334706,0.3841447865682091,-0.008094427948698855
sometim,0.5162785566044485,-0.8211860337980864,-0.3537762700559843,0.0001944740510408609,0.6823353645318712,0.11941150750084559,-0.14325759883414121
son,0.07718494741523038,1.0451416116746648,0.7553718331256627,0.016589734365071992,-0.4683443371089612,-0.5888734414138225,-0.8370703480578428
song,-0.5404362540595719,-0.07086422534925851,1.4921363523785391,-1.351411923776554,-0.8096706076403719,0.012952986411494182,1.2672936720357146
soon,0.41486650690650073,0.2621361698786969,0.3996467915637911,0.11178811046087847,0.007091896849370688,-0.6763040189608225,-0.519225456698418
sorri,0.5824526885330803,-0.940544459950201,-0.6339577118752573,0.05182586562776365,-0.6720076271008316,0.6529996621541757,0.9592315826112712
soul,0.9720932048035335,-0.21962768934916987,0.41536302621334253,-0.36954648866286705,0.5549148329426133,-0.2329858798692588,-1.1202110060781967
sound,0.10233930705602927,0.9209284429654817,-0.3563517060983969,-0.4279603249887171,-0.7424224193809701,-0.16263545437607613,0.666102154822651
spend,-0.02734081933579006,0.08468966623097644,-0.36811898418006134,-0.4199470927854059,-0.41830995577996954,1.2076888399804493,-0.0586616541301951
stand,0.0857302198004907,0.9636789507026468,-0.20175185220307656,1.1712903319626147,-0.11622178208713722,-0.5674764262985104,-1.3352494418770313
star,0.18698845282835086,-0.5312729164480853,0.25560655386847764,-0.7173541995179162,0.19093925115809637,0.19885702594693608,0.416235832164143
start,0.6028770409465999,-0.04350892877542848,-0.06375681150134398,0.5731534538499827,-0.6168180286223436,0.06936082726774039,-0.5213075531652085
stay,-0.1341782229719952,-0.1583658565062727,0.16043015516817571,0.08313309416036091,-0.30938805131166514,-0.23694600357269438,0.5953148850340881
step,-0.163351245719757,-0.36561740202635495,-0.2089444592243728,0.6520401177393762,1.1664144858185332,-0.11514792038818071,-0.9653935761992404
still,-0.21654621966066387,-0.8626692823991732,-0.052409120885192395,0.2483722256953417,0.45867725850854474,0.2808302029662711,0.1437449357748794
stop,-0.2799691114943028,0.0282473690651587,-0.4664111906132761,0.14545918510884975,0.018300672779416754,0.7553522188269812,-0.2009791436728282
street,0.010969839882482338,1.8470947001254283,-0.004293137261345928,0.4555966699096511,-0.8763047986215811,-0.3098578612462903,-1.1232054127883373
strong,-0.5406061326047267,-0.3351563261744898,-0.21919261552412708,0.6961258769201268,1.5170383790028024,-0.5828910169024717,-0.5353181647171221
such,0.37047275531863355,0.40352956886273894,0.22768906895623495,-0.001059196262412813,-0.33074210359176875,-0.02564286794966336,-0.6442472253337612
sugar,0.45168665138513375,1.1163745427291942,-0.15559495359388012,-0.47875801722002315,-0.340309056893055,-0.3706614928025456,-0.22273767360481997
summer,-0.8159932935558113,0.3562547615311732,-0.030653374514196228,0.49337518990174284,0.06432924726834471,-0.36565957710009317,0.29834704646883653
sun,0.18555061050630656,-0.23606828828077853,0.2214079014948585,-0.11735633247343584,-0.02280871317194269,-0.06423519572708274,0.03351001765207342
sure,0.5479079827550263,0.5351847040389595,0.6762771019462234,-0.5010893259555562,1.1198910106837918,-1.2629256853708548,-1.1152457880976057
sweet,0.37510416508792227,0.1483210369189514,1.3853401745432057,-1.1947000590539636,0.3762058526929689,-0.2721320898045946,-0.8181390803844933
take,-0.9005153601815282,0.023626263025553946,0.5412560552893271,0.4775473754755462,-0.35938920419743775,0.07502007264003281,0.14245479794850316
talk,-0.17430025704898106,-0.8296392600642409,-0.1264886723378058,0.7381694302443068,0.289074389240321,-0.5814863517983745,0.6846707217647805
tear,-0.01220390219126544,0.632905022452578,-0.29397127800848943,0.05322643078860489,-0.21154438319572855,-0.0838261747905697,-0.08458571505513035
tell,0.15328024930562895,0.37141828785861225,-0.11351860616689806,0.5144485165479157,-0.5448713750326031,-0.7163774252752849,0.33562035276263175
than,-0.540198282990657,0.5958375277320971,-0.14188650116333854,0.018432576965761727,-0.4646393427073972,0.03587660785934233,0.49657741430419267
thank,-0.20949927031621052,-0.44735234773113386,-0.10546473543356662,-0.23744283207539685,0.6350058290370827,0.33489049818990735,0.029862858329314863
