,name,album,artist,release date,length,popularity,lyrics
317,Hymn for the Weekend - Seeb Remix,Hymn for the Weekend (Seeb Remix),Coldplay,2016-03-25,212647,66,"

[Verse 1: Chris Martin]
Oh, angel sent from up above
You know you make my world light up
When I was down, when I was hurt
You came to lift me up
Life is a drink and love's a drug
Oh now I think I must be miles up
When I was a river dried up
You came to rain a flood

[Chorus: Chris Martin & Beyoncé]
Oh-I-Oh-I-Oh-I
Got me feeling drunk and high
So high, so high
Oh-I-Oh-I-Oh-I
Now I’m feeling drunk and high
So high, so high
Feeling drunk and high
Feeling drunk and high
So high

[Verse 2: Chris Martin]
Oh, angel sent from up above
I feel it coursing through my blood
Life is a drink, your love's about
To make the stars come out

[Chorus: Chris Martin & Beyoncé]
Oh-I-Oh-I-Oh-I
Got me feeling drunk and high
So high, so high
Oh-I-Oh-I-Oh-I
Now I’m feeling drunk and high
So high, so high
Feeling drunk and high
Feeling drunk and high
So high

[Outro: Chris Martin & Beyoncé]
That we shoot across the sky
That we shoot across the...
That we shoot across the sky
That we shoot across the...
That we shoot across the sky
That we shoot across the...
That we shoot across the sky
That we shoot across the...

"
318,"Me, Myself & I - Marc Stout & Scott Svejda Remix","Me, Myself & I (Marc Stout & Scott Svejda Remix)",G-Eazy,2016-03-18,275714,47,"

[Hook: Bebe Rexha & (G-Eazy)]
Oh, it's just me, myself and I
Solo ride until I die
‘Cause I got me for life (Yeah)
Oh, I don't need a hand to hold
Even when the night is cold
I got that fire in my soul

[Verse 1: G-Eazy]
And as far as I can see, I just need privacy
Plus a whole lot of tree, fuck all this modesty
I just need space to do me
Give the world what they're tryna see
A Stella Maxwell right beside of me
A Ferrari, I'm buyin' three
A closet of Saint Laurent, get what I want when I want
‘Cause this hunger is drivin' me, yeah
I just need to be alone, I just need to be at home
Understand what I'm speakin' on
If time is money I need a loan
But regardless I'll always keep keepin' on
Fuck fake friends!
We don't take L's, we just make M's
While y'all follow, we just make trends
I'm right back to work when that break ends

[Hook: Bebe Rexha & (G-Eazy)]
Oh, it's just me, myself and I
Solo ride until I die
‘Cause I got me for life
(Got me for life, yeah)
Oh I don't need a hand to hold
Even when the night is cold
I got that fire in my soul

[Post-Hook: Bebe Rexha & (G-Eazy)]
I don't need anything to get me through the night
Except the beat that's in my heart
Yeah, it's keepin' me alive (Keeps me alive)
I don't need anything to make me satisfied (You know)
‘Cause the music does me good
And it gets me every time (Yeah)

[Verse 2: G-Eazy]
Yeah, and I don't like talkin' to strangers
So get the fuck off me, I'm anxious
I'm tryna be cool, but I may just go ape shit
Say ""Fuck y'all!"" to all of y'all faces
It changes though now that I'm famous
Everyone knows how this lifestyle is dangerous
But I love it, the rush is amazin'
Celebrate nightly and everyone rages
I found how to cope with my angers
I'm swimmin' in money
Swimmin' in liquor, my liver is muddy
But it's all good, I'm still sippin' this bubbly
This shit is lovely, this shit ain't random, I didn't get lucky
Made it right here ‘cause I'm sick with it, cuddy
They all take the money for granted
But don't want to work for it—tell me now, isn't it funny?

[Hook: Bebe Rexha & (G-Eazy)]
Oh, it's just me, myself and I
Solo ride until I die
‘Cause I got me for life
Oh, I don't need a hand to hold
Even when the night is cold
I got that fire in my soul

[Post-Hook: Bebe Rexha & (G-Eazy)]
I don't need anything to get me through the night
Except the beat that's in my heart
Yeah, it's keepin' me alive
I don't need anything to make me satisfied
‘Cause the music fills me good
And it gets me every time

[Bridge: Bebe Rexha & (G-Eazy)]
Like, ba-ba-ba-ba-da-ba
Ba-ba-ba-da-ba (Yeah)
Ba-ba-ba-ba-da-ba
Ba-ba-ba-da-ba
Ba-ba-ba-ba-da-ba
Ba-ba-ba-da-ba
‘Cause the music fills me good
And it gets me every time

[Verse 3: G-Eazy]
Yeah, lonely nights I laid awake
Pray to Lord my soul to take
My heart's become too cold to break
Know I'm great, but I'm broke as hell
Havin' dreams that I'm foldin' cake
All my life I've been told to wait
But I'ma get it now, yeah, it's no debate
Yeah

[Hook: Bebe Rexha & (G-Eazy)]
Oh, it's just me, myself and I
Solo ride until I die
‘Cause I got me for life
(Got me for life, yeah)
Oh, I don't need a hand to hold
Even when the night is cold
I got that fire in my soul

[Post-Hook: Bebe Rexha & (G-Eazy)]
I don't need anything to get me through the night
Except the beat that's in my heart
And it's keepin' me alive (Keeps me alive)
I don't need anything to make me satisfied (You know)
‘Cause the music fills me good
And it gets me every time

[Bridge: Bebe Rexha]
Like, ba-ba-ba-ba-da-ba
Ba-ba-ba-da-ba
Ba-ba-ba-ba-da-ba
Ba-ba-ba-da-ba
Ba-ba-ba-ba-da-ba
Ba-ba-ba-da-ba
‘Cause the music fills me good
And it gets me every time

[Produced By Michael Keenan]
[Music Video]

"
319,Faded - Tiesto's Northern Lights Remix,Faded (Remixes),Alan Walker,2016-04-29,250280,56,"

[Verse 1]
You were the shadow to my light, did you feel us?
Another star, you fade away
Afraid our aim is out of sight, wanna see us
Alight

[Pre-Chorus 1]
Where are you now?
Where are you now?
Where are you now?
Was it all in my fantasy?
Where are you now?
Were you only imaginary?

[Chorus]
Where are you now?
Where are you now? Atlantis
Under the sea, under the sea
Where are you now? Another dream
The monster's running wild inside of me
I'm faded, I'm faded
So lost, I'm faded, I'm faded
So lost, I'm faded

[Post-Chorus]
I'm faded

[Verse 2]
These shallow waters never met what I needed
I'm letting go, a deeper dive
Eternal silence of the sea, I'm breathing
Alive

[Pre-Chorus 2]
Where are you now?
Where are you now?
Under the bright but faded lights
You set my heart on fire
Where are you now?
Where are you now?

[Chorus]
Where are you now? Atlantis
Under the sea, under the sea
Where are you now? Another dream
The monster's running wild inside of me
I'm faded, I'm faded
So lost, I'm faded, I'm faded
So lost, I'm faded

"
320,Vente Pa' Ca (feat. Maluma),Vente Pa' Ca (feat. Maluma),Ricky Martin,2016-09-22,259195,72,"

[Letra de ""Vente Pa' Ca"" ft. Maluma]

[Verso 1: Ricky Martin]
Ven, te cuento de una vez
Tu descanso está en la cama de mis pies
Ven, te cuento un, dos, tres
Mis pasitos son descalzos, sin estrés

[Pre-Estribillo: Ricky Martin]
Dime si hay otro lugar
Para dejar mi corazón (Mi corazón)
Ay, tienes razón
Mejor, ¿por qué no nos vamos los dos?

[Estribillo: Ricky Martin]
Si tú quieres nos bañamos
Si tú quieres nos soplamos
Pa' secarnos lo moja'o
Si tu boca quiere beso
Y tu cuerpo quiere de eso, arreglamos
Si tú quieres un atajo y lo quieres por abajo
Yo te llevo bien calla'o
Vente pa'cá, vente pa'cá, vente pa'cá, ah-auh

[Verso 2: Ricky Martin]
Enamorados, qué calor
Nos comimos boca a boca en el sillón
Fue por hambre, fue por sed (Fue por sed)
Me bebiste a fondo blanco con tu piel

[Pre-Estribillo: Ricky Martin]
Dime si hay otro lugar
Para dejar mi corazón (Mi corazón)
Ay, tienes razón
Mejor, ¿por qué no nos vamos los dos?

[Estribillo: Ricky Martin]
Si tú quieres nos bañamos
Si tú quieres nos soplamos
Pa' secarnos lo moja'o
Si tu boca quiere beso
Y tu cuerpo quiere de eso, arreglamos
Si tú quieres un atajo y lo quieres por abajo
Yo te llevo bien calla'o
Vente pa'cá, vente pa'cá, vente pa'cá, ah-auh

[Verso 3: Maluma]
(All right, too right, baby)
(Pretty Boy, Dirty Boy, baby)
Como me baila y me seduce
Y cuando le apagan la' luce'
Ella se luce y yo se lo hago otra vez (Otra vez)
Eh-yeh
Llevo tanto tiempo mirando reaccionar (Jajaja)
Dime qué estás esperando baby, no hay demora
Pégate a mí, bien rico a mí
No dejes que pasen las horas (Uh-uh-uh)
Tu booty me arrebata, tu sonrisa me atrapa
Quiero tenerte siempre y no dejarte sola
Esta historia no se acaba, ven, vamo' pa' mi cama
Esta noche tú te enamora'
Dime de una vez si es que al lado tuyo yo estaré
Todo lo que pida' te daré (Jajaja)
Esta noche tú te enamora'

[Estribillo: Ricky Martin]
Si tú quieres nos bañamos
Si tú quieres nos soplamos
Pa' secarnos lo moja'o
Si tu boca quiere beso
Y tu cuerpo quiere de eso, arreglamos
Si tú quieres un atajo y lo quieres por abajo
Yo te llevo bien calla'o
Vente pa'cá, vente pa'cá, vente pa'cá, ah-auh

[Outro]
Vente pa'cá, vente pa'cá, vente pa'cá, ah-auh

"
321,Cold Water - Lost Frequencies Remix,Cold Water (Remixes),Major Lazer,2016-09-09,236304,24,"

[Verse 1: Justin Bieber]
Everybody gets high sometimes, you know
What else can we do when we're feelin' low?
So take a deep breath and let it go
You shouldn't be drowning on your own

[Pre-Chorus: Justin Bieber]
And if you feel you're sinking, I will jump right over
Into cold, cold water for you
And although time may take us into different places
I will still be patient with you
And I hope you know...

[Chorus: Justin Bieber]
I won't let go
I'll be your lifeline tonight
I won't let go
I'll be your lifeline tonight

[Verse 2: Justin Bieber]
'Cause we all get lost sometimes, you know?
It's how we learn and how we grow
And I wanna lay with you 'til I'm old, o-old
You shouldn't be fighting on your own

[Pre-Chorus: Justin Bieber]
And if you feel you're sinking, I will jump right over
Into cold, cold water for you
And although time may take us into different places
I will still be patient with you
And I hope you know...

[Chorus: Justin Bieber]
I won't let go
And I won't let go, no-no, no-no, no I won't
I'll be your lifeline tonight
I won't let go
I'll be your lifeline tonight

[Bridge: MØ]
Come on, come on
Save me from my rocking boat
I just wanna stay afloat
I'm all alone
And I hope, I hope someone's gonna take me home
Somewhere I can rest my soul (rest my soul)
I need to know you won't let go

[Chorus: Justin Bieber & MØ]
And I won't let go, no-no, no-no, no, I won't
I'll be your lifeline tonight
You won't let go
I'll be your lifeline tonight

[Outro: Justin Bieber]
I won't let go, no no, no no, no, I won't
I'll be your lifeline tonight
You won't let go
I'll be your lifeline tonight

"
322,Piece of Me,Piece of Me,MK,2016-04-08,188706,64,"

[Verse 1: Becky Hill]
When I look back to before
We were together
There was no pressure
No pain, just pleasure
We were young, you took my breath and
Filled your lungs up
I held my tongue in
Swept up all your poison

[Pre-Chorus: Becky Hill]
You get high, act like
I need rescuing
You're walking on thin ice
You don't realise

[Chorus: Becky Hill]
I'm alright tonight, live your life
You can keep that piece of me
I've come through, I'll prove, don't need you
It ain't how it used to be
You lost out, and now I've found
That I don't need that piece of me I've lost

(You can keep that piece of me, yeah)

[Verse 2: Becky Hill]
Falling into emptiness
I've forgotten my mind
Faithless tears that I cried
I lost my whole life
Everything to live for now
I've shed my old skin
I thought I'd give in
But loving isn't losing

[Pre-Chorus: Becky Hill]
You get high, act like
I need rescuing
You're walking on thin ice
You don't realise

[Chorus: Becky Hill]
I'm alright tonight, live your life
You can keep that piece of me
I've come through, I'll prove, don't need you
It ain't how it used to be
You lost out, and now I've found
That I don't need that piece of me I've lost

(You can keep that piece of me, yeah)

"
323,Hear Me Now,Hear Me Now,Alok,2016-01-01,192846,51,"

[Intro: Zeeba]
If you get to hear me now
If you get to hear me now

[Verse 1: Zeeba]
I know you'll get stronger
When you get older
Just don't shrug your shoulders
When you get older

[Pre-Chorus: Zeeba]
The things aren't easy
So just believe me now
If you don't keep it cool now
You'll never make a sound

[Chorus: Zeeba]
All the lights will guide the way
If you get to hear me now
All the fears will fade away
If you get to hear me now
If you get to hear me now
If you get to hear me now

[Verse 2: Zeeba]
Leave excuses aside
Speak out your mind
And don't let it slide
You're not always right

[Pre-Chorus: Zeeba]
The things aren't easy
So just believe me now
Don't learn the hard way
Just let me show you how

[Chorus: Zeeba]
All the lights will guide the way
If you get to hear me now
All the fears will fade away
If you get to hear me now
If you get to hear me now
If you get to hear me now

[Outro: Zeeba]
If you get to hear me now
If you get to hear me now
If you get to hear me now
If you get to hear me now

"
324,All We Know (feat. Phoebe Ryan) - Oliver Heldens Remix,All We Know (feat. Phoebe Ryan) [Oliver Heldens Remix],The Chainsmokers,2016-12-16,184253,38,"

[Verse 1: Phoebe Ryan & Andrew Taggart]
Fighting flames with fire
Hang onto burning wires
We don’t care anymore
Are we fading lovers?
We keep wasting colors
Maybe we should let this go

[Pre-Chorus: Phoebe Ryan & Andrew Taggart]
We’re falling apart, still we hold together
We’ve passed the end, so we chase forever
’Cause this is all we know
This feeling’s all we know

[Chorus: Phoebe Ryan & Andrew Taggart]
I’ll ride my bike up to the road
Down the streets right through the city
I’ll go everywhere you go
From Chicago to the coast
You tell me, “Hit this and let’s go
Blow the smoke right through the window”
’Cause this is all we know

[Instrumental Break]

[Post-Chorus: Phoebe Ryan & Andrew Taggart]
’Cause this is all we know
’Cause this is all we know
’Cause this is all we know
This feeling’s all we know

[Verse 2: Phoebe Ryan & Andrew Taggart]
Never face each other
One bed, different covers
We don’t care anymore
Two hearts still beating
On with different rhythms
Maybe we should let this go

[Pre-Chorus: Phoebe Ryan & Andrew Taggart]
We’re falling apart, still we hold together
We’ve passed the end, so we chase forever
’Cause this is all we know
This feeling’s all we know

[Chorus: Phoebe Ryan & Andrew Taggart]
I’ll ride my bike up to the road
Down the streets right through the city
I’ll go everywhere you go
From Chicago to the coast
You tell me, “Hit this and let’s go
Blow the smoke right through the window”
’Cause this is all we know

[Instrumental Break]

[Post-Chorus: Phoebe Ryan & Andrew Taggart]
’Cause this is all we know
’Cause this is all we know
’Cause this is all we know
This feeling’s all we know

"
325,This Town - Tiёsto Remix,This Town (Remixes),Niall Horan,2016-12-09,181000,42,"

[Verse 1]
Yesterday I thought I saw your shadow running round
It's funny how things never change in this old town
So far... from the stars

[Pre-Chorus]
And I want to tell you everything
The words I never got to say the first time around
And I remember everything
From when we were the children playing in this fairground
Wish I was there with you now
Wish I was there with you now

[Chorus]
If the whole world was watching I'd still dance with you
Drive highways and byways to be there with you
Over and over the only truth
Everything comes back to you

[Verse 2]
I saw that you moved on with someone new
In the pub that we met he's got his arms around you
It's so hard...
So hard

[Pre-Chorus]
And I want to tell you everything
The words I never got to say the first time around
And I remember everything
From when we were the children playing in this fairground
Wish I was there with you now
Wish I was there with you now

[Chorus]
As if the whole world was watching I'd still dance with you
Drive highways and byways to be there with you
Over and over the only truth
Everything comes back to you
Everything comes back to you

"
326,Girls Like (feat. Zara Larsson),Girls Like (feat. Zara Larsson),Tinie Tempah,2016-02-26,196000,63,"

[Verse 1: Tinie Tempah]
(What do girls like?)
Said I was the man
All I ever needed was a plan
Tell J.K. that I'm still rollin'
Yeah, tell Russell I'm a brand
Yeah, bust that skank
Ain't nobody messing with the gang
Might take a flight out for the weekend
Yeah, and go Cannes ‘cause I can
Go low, go low, everybody get low
Had a couple hits and a couple solos
Now I got a couple BRITs and a couple MOBOs
Dropped ""Pass Out"", everybody loco
I was dropping off the mandem in my Polo
Now I'm with the mandem at the polo
I could make a honey give away her last Rolo
And I stay sho, yo, you know how it goes
All the girls like...

[Chorus: Zara Larsson]
I know what boys like
I know what they want
They want that good thing
They wanna get some
(All the girls like)
I know what boys like
I know what they want
So go ahead and prove me right
That's what girls like

[Verse 2: Tinie Tempah]
Yeah, Roley on the wrist, that's me, me
Man of the year, I'm fleeky
Heard a couple man wanna be me
Them man can't be TT
Tell 'em only winners are allowed
No diggidy, no diggiy-doubt
I was getting blowed before girls were putting out
Told them I was gonna blow back when I was in the south
Go low, go low, everybody go low
Since she want me, she don't want the coco
So I made her sing it back, like she was Moloko
And I got a Merc, I ain't got a Volvo
Used to have a black Nokia Sirocco
Now everywhere I go, people want a photo
I could make a honey give away her last Rolo
And I stay sho, yo, you know how I roll
All the girls like...

[Chorus: Zara Larsson]
I know what boys like
I know what they want
They want that good thing
They wanna get some
(All the girls like)
I know what boys like
I know what they want
So go ahead and prove me right
That's what girls like

[Interlude: Zara Larsson]
Don't need me a guy who's a friend
Better pick me up in a Benz
I like cruisin' around the West End
No Netflix and chill, that's dead
(All the girls like)
Every day you ride with your friends
(All the girls like)
I don't need your money for my rent
(All the girls like)
I'm not an 8 or a 9, I'm a 10
(All the girls like)
What's the code to your Wi-Fi again?

[Chorus: Zara Larsson]
(All the girls like)
I know what boys like
I know what they want
They want that good thing
They wanna get some
(All the girls like)
I know what boys like
I know what they want
(All the girls like)
So go ahead and prove me right
That's what girls like

[Verse 3: Tinie Tempah]
All the girls like, said I was the man
All I ever needed was a plan
Tell J.K. that I'm still rollin'
Yeah, tell Russell I'm a brand
Yeah, bust that skank
Ain't nobody messing with the gang
Might take a flight out for the weekend, yeah
And go Cannes cause I can
Go low, go low, everybody get low
Had a couple hits and a couple solos
Now I got a couple BRITs and a couple MOBOs
Dropped ""Pass Out"", everybody loco
I was dropping off the mandem in my Polo
Now I'm with the mandem at the polo
I could make a honey give away her last Rolo
And I stay sho, yo, you know how it goes
All the girls like...

[Outro: Zara Larsson]
I know what boys like
I know what they want
(All the girls like)
I know what boys like
I know what they want
(All the girls like)
I know you, I know you want the good thing
(All the girls like)
I know what boys like
I know what they want

"
327,Alarm - Cahill Remix,Alarm (Remixes Vol. II),Anne-Marie,2016-10-28,177656,21,"

[Verse 1]
You lay here with me, you're shuttin' down
I smell her on ya, I'm focused now
I know what's goin' on in your head, yeah
I know what's happened here in our bed, yeah
Your phone is buzzin', so pick it up
I know she callin', so what the fuck?
I should've known a cheat stays a cheater
So here we are

[Chorus]
And there goes the alarm ringin' in my head
Like somebody said, “Don't you trust him, no”
Text in from his ex, what did you expect?
Now you're lyin' here knowin' where he goes
Now he gotta getcha, karma is a bitch, yeah
Same way that they come that's the way they go
Now he gotta getcha, rewindin' the picture
There goes the alarm and the sirens go

[Verse 2]
There goes the alarm
I saw it comin', I let it go
My girls will tell me, ""I told you so""
But I was so intrigued by your style, boy
Always been a sucker for a wild boy
I'm better than this, I know my worth
I might be gettin' what I deserve
But I ain't stickin' 'round for the rerun
What's done is done

[Chorus]
And there goes the alarm ringin' in my head
Like somebody said, “Don't you trust him, no”
Text in from his ex, what did you expect?
Now you're lyin' here knowin' where he goes
Now he gotta getcha, karma is a bitch, yeah
Same way that they come that's the way they go
Now he gotta getcha, rewindin' the picture
There goes the alarm and the sirens go

[Post-Chorus]
There goes the alarm
Now he gotta getcha
Same way that they go
Now he gotta getcha
There goes the alarm, yeah
Same way that they go
Now he gotta getcha, yeah

[Bridge]
Bang bang, two-shots fired
Man down, one fool, one liar
Ring ring, trust gone missin'
House on fire, house on fire
Bang bang, two-shots fired
Man down, one fool, one liar
Ring ring, trust gone missin'
House on fire

[Chorus]
And there goes the alarm ringin' in my head
Like somebody said, “Don't you trust him, no”
Text in from his ex, what did you expect?
Now you're lyin' here knowin' where he goes
Now he gotta getcha, karma is a bitch, yeah
Same way that they come that's the way they go
Now he gotta getcha, rewindin' the picture
There goes the alarm and the sirens go

[Outro]
There goes the alarm
Now he gotta getcha
There goes the alarm
There goes the alarm
Now he gotta getcha
There goes the alarm
There goes the alarm

"
328,Let Me Hold You (Turn Me On),Let Me Hold You (Turn Me On),Cheat Codes,2016-07-01,163841,46,"

[Verse 1]
For the longest time we jamming at the party
And you're whipping on me
Pushing everything on me
We got Silentó on repeat
But if you think you're gonna get away from me
Better change your mind
The Henny got me feeling right
You're going home with me tonight

[Chorus]
Let me hold you, girl, caress my body
You got me going crazy
You turn me on, turn me on
Let me jam you, girl whip all around me
You got me going crazy
You turn me on, turn me on

[Post-Chorus]
Turn me on, turn me on
Turn me on, turn me on

[Verse 2]
For the longest time, you're staring like you want me
I can feel your eyes
So go tell your friends goodbye
We can make our way outside
If you think they're gonna stop you coming with me
Better change their minds
The Henny got us feeling right
You're going home with me tonight

[Chorus]
Let me hold you, girl, caress my body
You got me going crazy
You turn me on, turn me on
Let me jam you, girl whip all around me
You got me going crazy
You turn me on, turn me on

[Post-Chorus]
Turn me on, turn me on
(Turn me on baby)
Turn me on, turn me on

[Chorus]
Let me hold you, girl, caress my body
You got me going crazy
You turn me on, turn me on
Let me jam you, girl whip all around me
You got me going crazy
You turn me on, turn me on

[Outro]
(Turn me on now)
Turn me on, turn me on
Yeah
Turn me on now

"
329,Final Song - Jerome Price Remix,Final Song (Jerome Price Remix),MØ,2016-06-17,259920,27,"

[Verse 1]
Please, won't you wait? Won't you stay?
At least until the sun goes down
When you're gone, I lose faith
I lose everything I have found, heart strings, violins
That's what I hear when you're by my side
That's what I hear when you're by my side
Yeah, that's what I hear when you're by my side
That's what I hear when you're by my side

[Chorus]
So don't let this be our final song
So hear me out before you say the night is over
I want you to know that we gotta, gotta carry on
So don't let this be our final song

[Pre-Chorus]
But when you're gone the music goes
I lose my rhythm, lose my soul
So hear me out before you say the night is over
I want you to know that we gotta, gotta carry on

[Chorus]
So don't let this be our final song

[Pre-Chorus]
But when you're gone the music goes
I lose my rhythm, lose my soul
So hear me out before you say the night is over
I want you to know that we gotta, gotta carry on

[Chorus]
So don't let this be our final song
Don't let this be our final song

"
330,Mercy - Loote Remix,Mercy (Loote Remix),Shawn Mendes,2016-11-04,203895,43,"

[Verse 1]
You've got a hold on me
Don't even know your power
I stand a hundred feet
But I fall when I'm around ya
Show me an open door
And you go and slam it on me
I can't take anymore

[Chorus]
I'm saying
Baby, please have mercy on me
Take it easy on my heart
Even though you don't mean to hurt me
You keep tearing me apart
Would you please have mercy, mercy on my heart?
Would you please have mercy, mercy on my heart?

[Post-Chorus]
(Would you please have)
(You keep tearing me apart)
(Would you please have)
Would you please have mercy, mercy on my heart?

[Verse 2]
I'd drive through the night
Just to be near you, baby
Heart open, testify
Tell me that I'm not crazy
I'm not asking for a lot
Just that you're honest with me
And my pride, is all I got

[Chorus]
I'm saying
Baby, please have mercy on me
Take it easy on my heart
Even though you don't mean to hurt me
You keep tearing me apart
Would you please have mercy on me?
I'm a puppet on your strings
And even though you got good intentions
I need you to set me free
Would you please have mercy, mercy on my heart?
Would you please have mercy, mercy on my heart?

[Post-Chorus]
(Would you please have)
(You keep tearing me apart)
(Would you please have)
Would you please have mercy, mercy on my heart?

[Chorus]
Please have mercy on me
Take it easy on my heart
Even though you don't mean to hurt me
You keep tearing me apart
I'm begging you for mercy, mercy
I'm begging you begging you, please, baby
I'm begging you for mercy, mercy
I'm begging you, I'm begging you

[Post-Chorus]
(Would you please have)
(You keep tearing me apart)
(Would you please have)
Would you please have mercy, mercy on my heart?

"
331,Close - Dan E Radio Edit,Close (Remixes),Nick Jonas,2016-04-29,224760,24,"

[Verse 1: Nick Jonas]
Oh damn, oh damn, oh damn
I'm so perplexed
With just one breath, I'm locked in (Locked in)
Oh damn, oh damn, oh damn
I'm so perplexed, oh, that it's almost shocking (Shocking)
I know, I know you know you're scared
Your heart, your mind, your soul, your body (Your body), yeah
They won't, they won't, they won't be careful
But I guess that you don't know me (Know me)

[Pre-Chorus: Nick Jonas]
'Cause if I want you, then I want you, babe
Ain't going backwards, won't ask for space
'Cause space was just a word made up by someone who's afraid to get too...

[Chorus: Nick Jonas]
Close, ooh
Oh, so close, ooh
I want you close, ooh
'Cause space was just a word made up by someone who's afraid to get close, ooh
Oh, so close, ooh
I want you close, ooh
Oh, I want you close, that close ain't close enough, no

[Verse 2: Tove Lo & (Nick Jonas)]
Oh man, oh man
I am not really known forever being speechless
But now, but now somehow
My words roll off my tongue right onto your lips, oh
I'm keeping cool while you keep smiling
Saying all the things I'm thinking (I'll say, yeah)
Oh man, oh man
I am like you so I want proof I'm what you're feeling (Oh)

[Pre-Chorus: Tove Lo & (Nick Jonas)]
'Cause if I want you, then I want you, babe
Ain't going backwards (Going backwards), won't ask for space
'Cause space is just a word made up by someone who's afraid to get too...

[Chorus: Nick Jonas & Tove Lo]
Close, ooh (Ooh)
Oh, so close, ooh
I want you close, ooh (Yeah baby)
'Cause space was just a word made up by someone who's afraid to get close, ooh
Oh, so close, ooh
I want you close, ooh (Ooh boy you)
Oh, I want you I want you close, that close ain't close enough, no

[Pre-Chorus: Nick Jonas with Tove Lo]
'Cause if I want you, then I want you, babe
Ain't going backwards (Backwards), won't ask for space
'Cause space was just a word made up by someone who's afraid to get too... close

[Chorus: Nick Jonas & Tove Lo]
Close, ooh (Ooh)
Oh, so close, ooh
I want you close, ooh (Baby, yeah)
'Cause space was just a word made up by someone who's afraid to get close, ooh (So get close, baby)
Oh, so close, ooh
I want you close, ooh (Eternally)
Oh, I want you close, and close ain't close enough, no

"
332,Don't Let Me Down (feat. Daya) - W&W Remix,Don't Let Me Down (Remixes) (feat. Daya),The Chainsmokers,2016-05-27,195093,56,"

[Verse 1]
Crashing, hit a wall
Right now I need a miracle
Hurry up now, I need a miracle
Stranded, reaching out
I call your name, but you're not around
I say your name, but you're not around

[Chorus]
I need you, I need you, I need you right now
Yeah, I need you right now
So don't let me, don't let me, don't let me down
I think I'm losing my mind now
It's in my head, darling, I hope
That you'll be here, when I need you the most
So don't let me, don't let me, don't let me down
D-don't let me down
Don't let me down

[Drop]

[Post-Chorus]
Don't let me
Don't let me down, down, down
Don't let me down, down, down
Don't let me down, oh no
Say don't let me down
Don't let me down, no-o
Don't let me down

[Instrumental Break]

[Chorus]
It's in my head, darling, I hope
That you'll be here, when I need you the most
So don't let me, don't let me, don't let me down
D-don't let me down
Don't let me down
Don't let me
Yeah, don't let me down
Yeah, don't let me down

[Post-Chorus]
Don't let me down, down, down

"
